id;id_list_products;title;condition;procuct_type;price;suggested_price;sold;review_rating;review_amount;seller_name;url;created_at;updated_at;part_number_detectado;score_suspeita;classificacao;probabilidade_pirata;preco_sugerido;desvio_preco;motivos
243;381;Kit Cartucho Tinta Original Hp 667xl 2776 Preto E Colorido;Novo ;Original;489.9;285.9;100;4.9;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1407492409?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB1852251485&sid=search;2025-10-06 07:07:40;2025-10-06 07:07:40;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;71.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
244;383;Kit Cartuchos Originais Hp 667xl Preto E Colorido;Novo ;Original;378.0;285.9;50;4.8;0;WILLIANCHARLES54;https://www.mercadolivre.com.br/kit-cartuchos-originais-hp-667xl-preto-e-colorido/up/MLBU1443997604?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB3430219717&sid=search;2025-10-06 07:08:14;2025-10-06 07:08:14;hp667xl;30;BAIXA SUSPEITA;10-40%;285.9;32.2%;Vendedor não autorizado
245;385;Cartuchos De Tinta Original Hp 667 Kit 2 Preto 1 Colorido;Novo ;Original;279.9;214.7;100;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartuchos-de-tinta-original-hp-667-kit-2-preto-1-colorido/up/MLBU1449094107?pdp_filters=item_id:MLB3593038716#is_advertising=true&searchVariation=MLBU1449094107&backend_model=search-backend&position=10&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=10&ad_click_id=ZTBiMWY4YTQtOGY1NC00NDViLWIyN2YtZjM5ZmI1NTJhMTE5;2025-10-06 07:08:54;2025-10-06 07:08:54;hp667;45;MÉDIA SUSPEITA;40-70%;214.7;30.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
246;386;Kit Cartucho Hp 667xl Original Preto E Colorido 2376 2774;Novo ;Compatível;369.1;285.9;100;5.0;0;RFGINFO;https://www.mercadolivre.com.br/kit-cartucho-hp-667xl-original-preto-e-colorido-2376-2774/up/MLBU1993937278?pdp_filters=item_id:MLB5074154782#is_advertising=true&searchVariation=MLBU1993937278&backend_model=search-backend&position=11&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=11&ad_click_id=ZDQyNzNmOWYtMjI2My00NGU3LWFhZjItYjg3ODAzM2M3M2Vh;2025-10-06 07:09:11;2025-10-06 07:09:11;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;29.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
247;394;Kit Com 2 Cartuchos Hp 667 Preto Original Envio Imediato;Novo ;Original;151.1;139.8;500;4.7;0;vanvan;https://www.mercadolivre.com.br/kit-com-2-cartuchos-hp-667-preto-original-envio-imediato/up/MLBU1455879574?pdp_filters=item_id:MLB3670234132#is_advertising=true&searchVariation=MLBU1455879574&backend_model=search-backend&position=19&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=19&ad_click_id=NGNkYTk0ZmYtNmI4YS00MTJlLTg5MTMtNGUyMmU2M2Y5ZGNl;2025-10-06 07:12:42;2025-10-06 07:12:42;hp667;45;MÉDIA SUSPEITA;40-70%;139.8;8.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
248;395;"3 Cartucho Hp 667 667xl Deskjet 2776 2376 6476 Preto
MAIS VENDIDO
4º em Cartuchos de Tinta HP";Novo ;Original;314.33;518.7;1000;4.4;0;DL20250527161415;https://www.mercadolivre.com.br/3-cartucho-hp-667-667xl-deskjet-2776-2376-6476-preto/p/MLB37246120?pdp_filters=item_id:MLB4141897403#is_advertising=true&searchVariation=MLB37246120&backend_model=search-backend&position=20&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=20&ad_click_id=ZmU5YjBlNmItZGJhOC00MDUzLTlkNzUtNjI0NWNkNzI2NGFi;2025-10-06 07:12:58;2025-10-06 07:12:58;hp667;80;ALTA SUSPEITA;70-95%;518.7;-39.4%;Vendedor não autorizado, Preço -39.4% abaixo do sugerido (suspeita de pirataria)
249;396;Cartucho de tinta preta Hp 667xl;Novo ;Original;157.0;172.9;5000;4.7;0;YUKIINFORMATICA;https://www.mercadolivre.com.br/cartucho-de-tinta-preta-hp-667xl/p/MLB36803813?pdp_filters=item_id:MLB3794287525#is_advertising=true&searchVariation=MLB36803813&backend_model=search-backend&position=21&search_layout=grid&type=pad&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&ad_domain=VQCATCORE_LST&ad_position=21&ad_click_id=MjUzNjRkMDktNTViOC00OTY0LWFmOGQtYjkzMmE5MjBmNmQ4;2025-10-06 07:13:10;2025-10-06 07:13:10;hp667xl;30;BAIXA SUSPEITA;10-40%;172.9;-9.2%;Vendedor não autorizado
250;400;Cartucho Hp 667xl Preto E Color. 02 Preto E 01 Colorido;Novo ;Original;401.85;518.7;50;4.6;0;Loja oficialPark Ecom;https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-e-color-02-preto-e-01-colorido/p/MLB48005324?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=25&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB4031880303&sid=search;2025-10-06 07:15:04;2025-10-06 07:15:04;hp667xl;55;MÉDIA SUSPEITA;40-70%;518.7;-22.5%;Vendedor não autorizado, Preço -22.5% abaixo do sugerido (suspeito)
251;402;Cartucho De Tinta Hp 667xl Preto - 3ym81al - 8,5 Ml;Novo ;Original;117.25;172.9;25;4.0;0;FERRAOSTORE;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-preto--3ym81al--85-ml/up/MLBU1878942764?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB1641802362&sid=search;2025-10-06 07:15:52;2025-10-06 07:15:52;3ym81al;80;ALTA SUSPEITA;70-95%;172.9;-32.2%;Vendedor não autorizado, Preço -32.2% abaixo do sugerido (suspeita de pirataria)
252;406;2 Cartuchos Hp 667 + 400 Ml Tinta 2376 2774 6476;Novo ;Original;209.83;144.8;100;4.6;0;centroshopstore;https://www.mercadolivre.com.br/2-cartuchos-hp-667--400-ml-tinta-2376-2774-6476/up/MLBU749020163?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB2606658146&sid=search;2025-10-06 07:17:40;2025-10-06 07:17:40;hp667;30;BAIXA SUSPEITA;10-40%;144.8;44.9%;Vendedor não autorizado
253;407;Kit Cartuchos Tinta Hp 667 Preto Colorido 2376 2774 6476;Novo ;Original;187.55;144.8;5;4.4;0;recstore;https://www.mercadolivre.com.br/kit-cartuchos-tinta-hp-667-preto-colorido-2376-2774-6476/up/MLBU1418400383?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB2154059724&sid=search;2025-10-06 07:17:52;2025-10-06 07:17:52;hp667;30;BAIXA SUSPEITA;10-40%;144.8;29.5%;Vendedor não autorizado
254;408;Kit De Cartuchos Originais Hp 667 Xl Black + Color;Novo ;Original;284.57;345.8;100;4.2;0;TECNO EKN;https://www.mercadolivre.com.br/kit--de-cartuchos-originais-hp-667-xl-black--color/up/MLBU1440498316?pdp_filters=item_id:MLB2940742305#is_advertising=true&searchVariation=MLBU1440498316&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=9c641a12-b4d4-4fe8-a51d-77acd79ef446&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=YWIxZjhjZWEtNDg3OC00NTBjLTg2MTAtMjg1MWFhMzMyZTJi;2025-10-06 07:18:03;2025-10-06 07:18:03;hp667;55;MÉDIA SUSPEITA;40-70%;345.8;-17.7%;Vendedor não autorizado, Preço -17.7% abaixo do sugerido (suspeito)
255;409;Cartuchos De Tinta Original Hp 667 Kit 2 Preto 1 Colorido;Novo ;Original;279.9;214.7;100;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartuchos-de-tinta-original-hp-667-kit-2-preto-1-colorido/up/MLBU1449094107?pdp_filters=item_id:MLB3593038716#is_advertising=true&searchVariation=MLBU1449094107&backend_model=search-backend&position=2&search_layout=grid&type=pad&tracking_id=9c641a12-b4d4-4fe8-a51d-77acd79ef446&ad_domain=VQCATCORE_LST&ad_position=2&ad_click_id=ODMyZDJmMTAtMTM2YS00ZjEwLWJhYWQtMWY0NWJlMmY5OTNh;2025-10-06 07:18:19;2025-10-06 07:18:19;hp667;45;MÉDIA SUSPEITA;40-70%;214.7;30.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
256;413;Kit 2 Cartuchos Hp 667xl Preto 8,5ml - 2376 2776;Novo ;Original;199.0;345.8;50;5.0;0;FERRAOSTORE;https://www.mercadolivre.com.br/kit-2-cartuchos-hp-667xl-preto-85ml--2376-2776/up/MLBU2256238870?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=9c641a12-b4d4-4fe8-a51d-77acd79ef446&wid=MLB3420500838&sid=search;2025-10-06 07:19:54;2025-10-06 07:19:54;hp667xl;80;ALTA SUSPEITA;70-95%;345.8;-42.5%;Vendedor não autorizado, Preço -42.5% abaixo do sugerido (suspeita de pirataria)
257;414;Kit Cartucho Hp 667 Preto E Color Deskjet 2376 2776 6476;Novo ;Original;189.5;144.8;4;4.0;0;recstore;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-e-color-deskjet-2376-2776-6476/up/MLBU1418420029?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=9c641a12-b4d4-4fe8-a51d-77acd79ef446&wid=MLB2154084480&sid=search;2025-10-06 07:20:10;2025-10-06 07:20:10;hp667;30;BAIXA SUSPEITA;10-40%;144.8;30.9%;Vendedor não autorizado
258;44;Kit Cartucho Hp 667 Preto + 667 Colorido Original 2376 2776;Novo ;Original;156.9;144.8;500;4.7;0;informticaponto;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-667-colorido-original-2376-2776/p/MLB2039771914?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=product&tracking_id=7a600541-0708-4447-be8f-47426a873dc8&wid=MLB3837333214&sid=search;2025-10-06 10:41:56;2025-10-06 10:41:56;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;8.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
259;68;Kit Com 2 Cartuchos Hp 667 Preto Original Envio Imediato;Novo ;Original;151.1;139.8;500;4.7;0;vanvan;https://www.mercadolivre.com.br/kit-com-2-cartuchos-hp-667-preto-original-envio-imediato/up/MLBU1455879574?pdp_filters=item_id:MLB3670234132#is_advertising=true&searchVariation=MLBU1455879574&backend_model=search-backend&position=20&search_layout=grid&type=pad&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&ad_domain=VQCATCORE_LST&ad_position=20&ad_click_id=YmQxZjAzZjktNDg3YS00ODU0LTk0OWMtYWZmNDFkYjEyNDYw;2025-10-06 10:43:20;2025-10-06 10:43:20;hp667;45;MÉDIA SUSPEITA;40-70%;139.8;8.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
260;69;Kit Cartucho Hp 667 Preto E Colorido Original A4 Brinde;Novo ;Original;175.0;144.8;100;4.6;0;informticaponto;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-e-colorido-original-a4-brinde/p/MLB2040530384?pdp_filters=item_id%3AMLB3725986485#is_advertising=true&searchVariation=MLB2040530384&backend_model=search-backend&position=21&search_layout=grid&type=pad&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&ad_domain=VQCATCORE_LST&ad_position=21&ad_click_id=MDc4MzAwMDUtZjBmOC00MWFkLWIzNTctMGI5MzBkMmFjMmQx;2025-10-06 10:43:36;2025-10-06 10:43:36;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;20.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
261;73;Kit De Cartuchos 667 Hp 2 Pretos E 1 Colorido Original;Novo ;Original;143.9;214.7;1000;4.7;0;vanvan;https://www.mercadolivre.com.br/kit-de-cartuchos-667-hp-2-pretos-e-1-colorido-original/p/MLB2038647119?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB2685000672&sid=search;2025-10-06 10:45:23;2025-10-06 10:45:23;;115;PIRATA;95-100%;214.7;-33.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente, Preço -33.0% abaixo do sugerido (suspeita de pirataria)
262;75;Cartucho Hp 667 Preto 2ml Original 2376,2776,6476 3ym79ab -;Novo ;Original;71.9;69.9;100;4.8;0;Loja oficialPark Ecom;https://www.mercadolivre.com.br/cartucho-hp-667-preto-2ml-original-237627766476-3ym79ab-/up/MLBU2349219453?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=27&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB3811459322&sid=search;2025-10-06 10:46:11;2025-10-06 10:46:11;3ym79ab;45;MÉDIA SUSPEITA;40-70%;69.9;2.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
263;76;Cartucho Hp 667xl Preto E Color. 01 Preto E 02 Colorido;Novo ;Original;401.85;518.7;100;4.6;0;Loja oficialPark Ecom;https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-e-color-01-preto-e-02-colorido/p/MLB48094196?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=28&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB5350928984&sid=search;2025-10-06 10:46:24;2025-10-06 10:46:24;hp667xl;55;MÉDIA SUSPEITA;40-70%;518.7;-22.5%;Vendedor não autorizado, Preço -22.5% abaixo do sugerido (suspeito)
264;77;Cartucho Preto Hp 667xl Original Lacrado 2376 2774 2776 6476;Novo ;Original;199.9;172.9;50;4.4;0;informticaponto;https://www.mercadolivre.com.br/cartucho-preto-hp-667xl-original-lacrado-2376-2774-2776-6476/up/MLBU1980017472?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB3621363187&sid=search;2025-10-06 10:46:37;2025-10-06 10:46:37;hp667xl;45;MÉDIA SUSPEITA;40-70%;172.9;15.6%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
265;78;"Cartucho De Tinta Hp 667 Kit Preto E Colorido
MAIS VENDIDO
20º em Cartuchos de Tinta";Novo ;Original;167.97;144.8;10000;4.8;0;MORAESABNER17;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-kit-preto-e-colorido/p/MLB38766141?has_official_store=false&highlight=true&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB3870738903&sid=search;2025-10-06 10:46:51;2025-10-06 10:46:51;hp667;30;BAIXA SUSPEITA;10-40%;144.8;16.0%;Vendedor não autorizado
266;79;Kit 2 Cartuchos Hp 667 Preto P/ 2374 2376 2774 2776;Novo ;Original;159.9;139.8;1000;4.8;0;SCOTCH;https://www.mercadolivre.com.br/kit-2-cartuchos-hp-667-preto-p-2374-2376-2774-2776/p/MLB39018524?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB5580081726&sid=search;2025-10-06 10:47:06;2025-10-06 10:47:06;hp667;30;BAIXA SUSPEITA;10-40%;139.8;14.4%;Vendedor não autorizado
267;82;2x Cartucho Tinta Preto Original Hp 667 2376 2774 6476;Novo ;Original;164.77;139.8;1000;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/2x-cartucho-tinta-preto-original-hp-667-2376-2774-6476/p/MLB2040561221?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB1867463438&sid=search;2025-10-06 10:48:13;2025-10-06 10:48:13;hp667;45;MÉDIA SUSPEITA;40-70%;139.8;17.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
268;83;Kit Cartucho Hp 667 Preto E Colorido Original 1200 2300 2700;Novo ;Original;177.9;144.8;100;4.7;0;RFGINFO;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-e-colorido-original-1200-2300-2700/up/MLBU2301551048?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=f105c485-694f-47c8-9d45-38c75692db18&wid=MLB3617476011&sid=search;2025-10-06 10:48:25;2025-10-06 10:48:25;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;22.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
269;132;Cartucho Hp 667 Preto + Cartucho Hp 667 Colorido Originals;Novo ;Original;139.9;144.8;5;4.6;0;MELIMELI12;https://www.mercadolivre.com.br/cartucho-hp-667-preto--cartucho-hp-667-colorido-originals/up/MLBU1977174253?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=product&tracking_id=f90ffdbc-5f26-4d45-bf89-18baebaf6a0e&wid=MLB3675866141&sid=search;2025-10-06 10:51:18;2025-10-06 10:51:18;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;-3.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
270;200;Cartucho Hp667 Original 2ml Preto P/ Impressora Deskjet;Novo ;Original;118.78;69.9;5;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-hp667-original-2ml-preto-p-impressora-deskjet/up/MLBU1458329074?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3724228910&sid=search;2025-10-06 11:01:03;2025-10-06 11:01:03;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;69.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
271;211;Cartucho 667 Hp Para Deskjet Ink Advantage 2774 Orig. Preto;Novo ;Original;118.78;69.9;50;4.5;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-667-hp-para-deskjet-ink-advantage-2774-orig-preto/up/MLBU1443781284?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=49&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3349215599&sid=search;2025-10-06 11:02:33;2025-10-06 11:02:33;;50;MÉDIA SUSPEITA;40-70%;69.9;69.9%;Vendedor não autorizado, Número de parte (PN) inválido ou ausente
272;256;Cartucho Hp 667xl Preto 667xl Preto 2774, 2776, 6476;Novo ;Original;197.0;172.9;100;4.4;0;vanvan;https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-667xl-preto-2774-2776-6476/up/MLBU1455503114?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3670313546&sid=search;2025-10-06 11:09:13;2025-10-06 11:09:13;hp667xl;30;BAIXA SUSPEITA;10-40%;172.9;13.9%;Vendedor não autorizado
273;259;Cartucho Hp 667 Preto Original Hp Advantage 2376 2776 6476;Novo ;Original;78.99;69.9;5;4.6;0;INFOPRATA INFORMÁTICA;https://www.mercadolivre.com.br/cartucho-hp-667-preto-original-hp-advantage-2376-2776-6476/up/MLBU1145079727?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=product&tracking_id=721738e2-e98a-47fe-82e5-2363f2748767&wid=MLB3638902638&sid=search;2025-10-06 11:09:27;2025-10-06 11:09:27;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;13.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
274;346;Kit Cartucho Tintas Hp 667 Impressora Deskjet Advantage 2774;Novo ;Original;174.99;144.8;100;4.9;0;DAFLAVIA20231014142125;https://www.mercadolivre.com.br/kit-cartucho-tintas-hp-667-impressora-deskjet-advantage-2774/up/MLBU1983045053?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=product&tracking_id=b18c07db-a68e-4e4b-b36d-67ab58dc1969&wid=MLB4152447488&sid=search;2025-10-06 11:32:02;2025-10-06 11:32:02;hp667;30;BAIXA SUSPEITA;10-40%;144.8;20.8%;Vendedor não autorizado
275;397;Cartucho Hp 667xl Preto E 667xl Colorido Original E Lacrado;Novo ;Original;180.0;345.8;100;4.4;0;MATOS SUPRIMENTOS;https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-e-667xl-colorido-original-e-lacrado/up/MLBU2230416565?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB3271642987&sid=search;2025-10-06 11:44:43;2025-10-06 11:44:43;hp667xl;95;PIRATA;95-100%;345.8;-47.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Preço -47.9% abaixo do sugerido (suspeita de pirataria)
276;398;Kit Com 2 Cartuchos Hp 667 Preto 2ml - 3ym79ab;Novo ;Original;154.9;139.8;100;4.6;0;Loja oficialMm Santos;https://www.mercadolivre.com.br/kit-com-2-cartuchos-hp-667-preto-2ml--3ym79ab/up/MLBU611078902?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=23&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB4746089434&sid=search;2025-10-06 11:44:57;2025-10-06 11:44:57;3ym79ab;30;BAIXA SUSPEITA;10-40%;139.8;10.8%;Vendedor não autorizado
277;403;Kit 2 Cartuchos Hp 667xl Preto E Color 2376 2776;Novo ;Original;219.62;285.9;50;5.0;0;FERRAOSTORE;https://www.mercadolivre.com.br/kit-2-cartuchos-hp-667xl-preto-e-color--2376-2776/up/MLBU1878355125?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=MLB1663953899&sid=search;2025-10-06 11:45:58;2025-10-06 11:45:58;hp667xl;55;MÉDIA SUSPEITA;40-70%;285.9;-23.2%;Vendedor não autorizado, Preço -23.2% abaixo do sugerido (suspeito)
278;404;Kit Cartucho Original Para 667xl Preto + 667xl Color;Novo ;Original;199.0;285.9;25;3.1;0;M20250429082234;https://www.mercadolivre.com.br/kit-cartucho-original-para-667xl-preto-667xl-color/p/MLB2038565193?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=product&tracking_id=84bd4b2c-147a-4602-982c-08c2d80256a0&wid=&sid=search;2025-10-06 11:46:10;2025-10-06 11:46:10;;115;PIRATA;95-100%;285.9;-30.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente, Preço -30.4% abaixo do sugerido (suspeita de pirataria)
